url,links_in_tags,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,abnormal_subdomain,redirection,status
https://dpfoidspoifopdsifpoi.blogspot.com/,0,0,0,0,0,0,0,0,0,-1
https://chungcuvinhomessmartcity.com.vn/wp-content/t-online/t-online.php,75,0,0,0,0,0,0,0,0,-1
http://www.cndoubleegret.com/admin/secure/cmd-login=8e624428269b1e296f49085bd6b42d28/?reff=OWQzZTM3MjQ1MzMzMjAwNTg2MDA4NjJhYjQzNDZhMWY=,66.66666667,0,0,0,0,0,0,0,2,-1
https://bbvaconsultas.com/,0,0,0,0,0,0,0,0,0,-1
https://ocurenc.com/,100,0,0,0,0,0,0,0,0,-1
http://www.goodhopeservices.com/update/,75,0,0,0,0,0,0,0,1,-1
http://bowmanconsultinggroup-my.sharepoint.com/:b:/g/personal/rbennett_bowmanconsulting_com/EVTdtEH1IU1LoyyBZJv-0lQBQthXG9De7FHgSMB0Uto5vw?e=4:PwCnqu&amp;at=9,7.692307692,0,0,0,0,0,0,0,2,-1
https://billingservice-ee.com/account/index?ac=ee,88.23529412,0,0,0,0,0,0,0,0,-1
http://apple.com.aieuv.cn/mim/4u220j18s43i590rr8485m4e85v375gbm903392982898s7926.html,0,0,0,0,0,0,0,0,0,-1
http://outlook-webapp-portal.el.r.appspot.com/wp-content/xp.php,0,0,0,0,0,0,0,0,0,-1
https://seconfin.com/ab/CNC/en.php?.rand=13InboxLight.aspx?n=1774256418&email=JTAl&fid=1&fid=4&rand=13InboxLightaspxn.1774256418#n=1252899642&fid=1&fav=1,0,0,0,0,0,0,0,0,0,-1
http://updatequota.byethost5.com/form.php,100,0,0,0,0,0,0,0,0,-1
https://www.officialliker.co/,0,0,0,0,0,0,0,0,0,-1
https://glueturn.nn.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,33.33333333,0,0,0,0,0,0,0,0,-1
http://www.abdnepal.com/etigrade/ebill/login.php,100,0,0,0,0,0,0,0,1,-1
http://www.tucontaweb.com/Nachprufung,100,0,0,0,0,0,0,0,2,-1
http://mundovirtualhabbo.blogspot.com/2009_01_01_archive.html,0,0,0,0,0,0,0,0,0,-1
http://secureupdate.appleld.com.duilawyeryork.com/ap/0fbb11329a3b4b3/?cmd=_update&dispatch=0fbb11329a3b4b36b&locale=_US,100,0,0,0,0,0,0,0,1,-1
http://yovcxm.com/chase/Chase/c3de889c703936d808fc0dc86f8c3b34,100,0,0,0,0,0,0,0,1,-1
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin=,0,0,0,0,0,0,0,1,0,-1
https://www.marsbahis234.com/tr/,100,0,0,0,0,0,0,0,1,-1
https://rainbow-walker.com/img/event/svg/path/,80,0,0,0,0,0,0,0,0,-1
http://pixel.baltic-dragon.ru/PLUGS/GeneralDomain/,0,0,0,0,0,0,0,0,0,-1
https://rebrand.ly/w1lrupp,33.33333333,0,0,0,0,0,0,0,1,-1
https://binanceofficialdex.com/,0,0,0,0,0,0,0,0,0,-1
https://heryerdenoyna.com/?jumpid=sc_i6qf3r1g2c,100,0,0,0,0,0,0,0,0,-1
http://evrognosi.gr/domains/evrognosi/images/de/,0,0,0,0,0,0,0,0,0,-1
http://docsfile321937sec83875948yr20n.wm.r.appspot.com/,0,0,0,0,0,0,0,0,0,-1
https://softkinetic-com-dot-gl494903049.wl.r.appspot.com/,0,0,0,0,0,0,0,0,0,-1
http://twowheelcool.com/twitter.com/login9ed2.html?lang=en,95.91836735,0,0,0,0,0,0,0,0,-1
http://informacje24-alert.eu/weryfikacja/mobile,100,0,0,0,0,0,0,0,1,-1
http://www.rbelectricidad.cl/ihrfall3734169042114406&cgi3-viewkontakt-3734169042114406-007acctpagetype-3734169042114406=23599-problema&info@agrarking.de.html,66.66666667,0,0,0,0,0,0,0,0,-1
https://bankcampuscareers.tal.net/vx/lang-en-GB/candidate/application/292496,100,0,0,0,0,0,0,0,0,-1
http://bbgeeks.com/.f/?WejaSaoPKN,0,0,0,0,0,0,0,0,0,-1
http://www.rsmultibox.com/download/,100,0,0,0,0,0,0,0,0,-1
http://www.grup-whatsapp-invite.zzux.com/,81.81818182,0,0,0,0,0,0,0,1,-1
https://mailserver67187.uc.r.appspot.com,0,0,0,0,0,0,0,0,0,-1
http://saigonsportcity.com/wp-content/plugins/Chasesupdate/,0,0,0,0,0,0,0,0,0,-1
https://steamcomnmmunity.ru.com/,100,0,0,0,0,0,0,0,0,-1
http://timeless-uptime.sr/,0,0,0,0,0,0,0,0,0,-1
http://secure.heritageinvestmentbank.com/,100,0,0,0,0,0,0,0,2,-1
http://eve292929.dothome.co.kr/1122/?sec=OberHinrich,0,0,0,0,0,0,0,0,0,-1
http://zonasegurabcp.movil-viabcp.com/bcp/iniciar-sesion,0,0,0,0,0,0,0,0,0,-1
http://www.mobiliablog.com.au/cripy/bash/yh/yahoo.html,100,0,0,0,0,0,0,0,1,-1
http://grup-bokepwa-terbaru90.000webhostapp.com/login.php,66.66666667,0,0,0,0,0,0,0,0,-1
https://thebloggersociety.com/dropbox.com-secure-file-view/Hello/yahoo,0,0,0,0,0,0,0,0,1,-1
http://www.vantaiduccuong.com/kom/Gdoccc/,100,0,0,0,0,0,0,0,0,-1
https://sore-modabe.web.app/,0,0,0,0,0,0,0,0,0,-1
http://addressingtheunaddressedindiafoundation.com/wp-admin/user/bankofamerica/empass.php,100,0,0,0,0,0,0,0,0,-1
https://u.to/THUiGA,0,0,0,0,0,0,0,0,0,-1
https://thedrinkawaretrust-my.sharepoint.com/:b:/g/personal/amoseley_drinkaware_co_uk/EbjcVJLg3fdGqp4bJS3tVCoB1DT0PqulmB-JIb9HUAO8MQ?e=moalEx,44.44444444,0,0,0,0,0,0,0,0,-1
http://translate.sogoucdn.com/pcvtsnapshotorigin?_t=1527230263291&amp;from=en&amp;noTrans=0&amp;query=&amp;tabMode=1&amp;tfr=englishpc&amp;to=zh-CHS&amp;url=https://www.wellsfargo.com,100,0,0,0,0,0,0,0,2,-1
http://shalompennington.com/,8,0,0,0,0,0,0,0,1,-1
http://jp.win-install.info/microsoft-excel,100,0,0,0,0,0,0,0,1,-1
https://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/9ecf8c7e7d32f27?cmd=_update&dispatch=9ecf8c7e7d32f2762&locale=_US,100,0,0,0,0,0,0,0,1,-1
https://ezankedglaucoma.com/vvssvv/0ffice!/login.php,100,0,0,0,0,0,0,0,0,-1
http://www.transcorp.net/PDF/,0,0,0,0,0,0,0,0,0,-1
https://ewi.my.salesforce.com/a1L0b000007sEYK?fromEmail=1&amp;s1oid=00D300000001O56&amp;s1nid=000000000000000&amp;s1uid=00530000000jzA5&amp;s1ext=0&amp;emkind=chatterUnifiedUserDigest&amp;emtm=1544247073991,0,0,0,0,0,0,0,0,0,-1
http://eventskin.lucky76.ml/,33.33333333,0,0,0,0,0,0,0,0,-1
http://moc-kompetensresurs.se/wp-includes/Text/update/app/index,60,0,0,0,0,0,0,0,2,-1
http://login-microsoft-0nline.ts.r.appspot.com/wp-content/xp.php,0,0,0,0,0,0,0,0,0,-1
http://www.chezlesdudu.com/includes/HNB/SLogin.htm,7.142857143,0,0,0,0,0,0,0,0,-1
http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[emailÃÂ protected]tageapp.com/-/www.paypal.com/cgi-bin,0,0,0,0,0,0,0,0,3,-1
http://aksoydanismanlik.com/microsoft/microsoft,100,0,0,0,0,0,0,0,1,-1
http://mockup.metradigitalmedia.com/ts/fonts,0,0,0,0,0,0,0,0,1,-1
http://accofestival.co.il/am/googledocs/index.php/files/files/otherx.jpg/files/otherx.jpg/files/style.htm/files/files/style.htm/files/files/files/files/files/files/files/files/files/files/files/style.htm,95.65217391,0,0,0,0,0,0,0,1,-1
https://check-security-team.com/Amazon/8bef379b45ef300/login.php,100,0,0,0,0,0,0,0,0,-1
http://office365-0nedrive-portal.el.r.appspot.com/wp-content/css.php,0,0,0,0,0,0,0,0,0,-1
http://xn--begrnungswiki-zob.de/includes/amazon/ap/signin/da2fc8c05d775f6427f3d81ad45ff21d/login.php?/ap/signin_encoding=UTF8-URL=https://www.amazon.com,0,0,0,0,0,0,0,0,0,-1
https://paypal-support-help-inc.blogspot.com/?REDACTED,0,0,0,0,0,0,0,0,0,-1
"https://services.runescape.com-en.ru/m=forum/forums.ws228,124,467,22256932,1136",100,0,0,0,0,0,0,0,0,-1
https://user9765656787.et.r.appspot.com/,0,0,0,0,0,0,0,0,0,-1
http://47.90.0.38/login/home,5.263157895,0,0,0,0,0,0,1,0,-1
http://dataupdaterequired.site44.com/pl.html,100,0,0,0,0,0,0,0,1,-1
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/aab61de0e3e0ffa/?cmd=_update&dispatch=aab61de0e3e0ffa60&locale=_,100,0,0,0,0,0,0,0,0,-1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1973e71335b4025/?cmd=_update&dispatch=1973e71335b402598&locale=_US,100,0,0,0,0,0,0,0,0,-1
http://netarafta.com/fresh/onedri/one/index.php,50,0,0,0,0,0,0,0,0,-1
http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet,100,0,0,0,0,0,0,0,2,-1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/230daf03afbd4d9/?cmd=_update&dispatch=230daf03afbd4d955&locale=_US,100,0,0,0,0,0,0,0,0,-1
http://alburjrealestate.com/routes/alldomain/china/chin/Chinese/http/mail/quota/upgrade/25GB/index.php,0,0,0,0,0,0,0,0,0,-1
http://skyhjg7f6234ri.clearpointsupplies.com/nmkx786flihio/,100,0,0,0,0,0,0,0,1,-1
http://sloaneandhyde.com/drs/new2015/document.php/index.css,100,0,0,0,0,0,0,0,0,-1
https://betasusgirmekicin.blogspot.com/,0,0,0,0,0,0,0,0,0,-1
https://bancolombia-s-a.webcindario.com/,0,0,0,0,0,0,0,0,0,-1
http://kankakeetankwash.com/en,40,0,0,0,0,0,0,0,2,-1
http://distinctfreight.co.zw/fgjj/PDFFILE/,0,0,0,0,0,0,0,0,0,-1
http://pbndemo2.costapbn.com/wp-admin/js/widgets/postale.activation/,100,0,0,0,0,0,0,0,0,-1
http://mlcr0sof7-off1c017.typeform.com/to/ubjpx5/,87.09677419,0,0,0,0,0,0,0,2,-1
http://www.xpertwebinfotech.com/script/index.html,0,0,0,0,0,0,0,0,1,-1
http://login-microsoft-online.el.r.appspot.com/,20,0,0,0,0,0,0,0,0,-1
http://xh167894743.el.r.appspot.com/wp-content,0,0,0,0,0,0,0,0,0,-1
http://1artemisbet.blogspot.com,0,0,0,0,0,0,0,0,1,-1
https://www.developsys.net/iud/font/jibi/c43098/en/,0,0,0,0,0,0,0,0,0,-1
https://magalu-crediarioluiza.com/Produto_20203/produto.php?sku=1962067,6.976744186,0,0,0,0,0,0,0,0,-1
http://inbioma.pe/rechnung-172789207340&cgi3-viewkontakt-172789207340-007acctpagetype-172789207340=9206227-&info@beetleconnection.de.html,66.66666667,0,0,0,0,0,0,0,0,-1
http://www.switzerlandrental.top/Login_step_2.html,83.33333333,0,0,0,0,0,0,0,0,-1
http://friendly-stonebraker-12bd85.netlify.app/,100,0,0,0,0,0,0,0,1,-1
https://baebristolcouk-my.sharepoint.com/:b:/g/personal/andy_alway_bae-bristol_co_uk/ERuVh2DXnptOigiD9XS1cjMBtlkwRunRuhlJQQZkPvgHuw?e=7kRpof,7.692307692,0,0,0,0,0,0,0,1,-1
http://wine.iwebsite.com.au/Verify%20Download/,100,0,0,0,0,0,0,0,1,-1
http://onedrivedocument.ew.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,33.33333333,0,0,0,0,0,0,0,0,-1
http://redhillaccountants.com.au/.tmb/100458/01459/Amazon,100,0,0,0,0,0,0,0,1,-1
http://00324il.moonfruit.com,72,0,0,0,0,0,0,1,0,-1
http://updted-access.demopage.co/,0,0,0,0,0,0,0,0,0,-1
http://www.i-m.mx/webid/Webid/,6.25,0,0,0,0,0,0,0,0,-1
http://halestelevision.co.uk/components/com_contact/cz/fb433a567a0926c8de1ef75826552495/,0,0,0,0,0,0,0,0,0,-1
http://mfacebook.blogspot.rs/,0,0,0,0,0,0,0,0,1,-1
http://connxupdate.be/myebranch.iccu.com/confirm.php?cmd=login_submit&id=0b0fda058d8b5b81db04e9e30e878f350b0fda058d8b5b81db04e9e30e878f35&session=0b0fda058d8b5b81db04e9e30e878f350b0fda058d8b5b81db04e9e30e878f35,100,0,0,0,0,0,0,0,0,-1
https://sites.google.com/site/privtacntpaqes4/,50,0,0,0,0,0,0,0,0,-1
https://www.alquileres.com.py/paginator/Dropbox/wp-incllude/,100,0,0,0,0,0,0,0,1,-1
https://betasus3.blogspot.com/,0,0,0,0,0,0,0,0,0,-1
https://www.myweddingday.in/support.update-your-account-information,0,0,0,0,0,0,0,0,0,-1
http://aicai.it/articoli/calendario/images/config/alegati/css/images/css/,86.20689655,0,0,0,0,0,0,0,1,-1
http://www.capital-it.eu/magento/mail.htm,0,0,0,0,0,0,0,0,0,-1
https://tmdl.pro/auth/314316,25,0,0,0,0,0,0,0,0,-1
http://lesbenwelt.de/download/.js/T-online/Telekom.php,100,0,0,0,0,0,0,0,0,-1
http://mail.yasmijnwestenberg.nl/~u43730p39181/pki-validation,0,0,0,0,0,0,0,0,0,-1
http://motoincontroepoca.com/blog/profile/,0,0,0,0,0,0,0,0,1,-1
http://xfinity.com-sign-in-secure-cpessfile-appmail.2bpnmedia.co.th/login.php?cmd=login_submit&amp;id=f5703ee3c78532d22e270822adf4d47cf5703ee3c78532d22e270822adf4d47c&amp;session=f5703ee3c78532d22e270822adf4d47cf5703ee3c78532d22e270822adf4d47c,100,0,0,0,0,0,0,0,1,-1
http://eslickcreative.com/phpform/forms/form1.html,0,0,0,0,0,0,0,0,0,-1
http://www.lawnmela.com/bazz.htm,0,0,0,0,0,0,0,0,0,-1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/9ae7d94a378a7ab/?cmd=_update&amp;dispatch=9ae7d94a378a7ab52&amp;locale=_US,100,0,0,0,0,0,0,0,0,-1
http://gallerywine.imperiavkusov.ru/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php,0,0,0,0,0,0,0,0,0,-1
https://eh5ko.csb.app/,27.27272727,0,0,0,0,0,0,0,0,-1
http://grabyourcode.com/paypal/adder/index.html,100,0,0,0,0,0,0,0,1,-1
https://mauy.org/PH/docusign/DocuSign/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,100,0,0,0,0,0,0,0,0,-1
http://icloud.com-ios.me/,25,0,0,0,0,0,0,0,0,-1
https://www.evernote.com/shard/s321/sh/9b9c2e56-0df3-1e03-5a66-617cf5ca0041/1153b91b874b7a19b82fe1a3955ecad2,0,0,0,0,0,0,0,0,1,-1
http://terrehautedivorcelawyer.com/EPAY/NOTEPURE/NOTEPURE/uh/No_cap/FBG,60,0,0,0,0,0,0,0,1,-1
http://secureupdate.appleld.com.duilawyeryork.com/ap/8f90920021f9427,100,0,0,0,0,0,0,0,1,-1
http://m.hf356.com/,100,0,0,0,0,0,0,0,0,-1
http://adidas.hop.ru/,0,0,0,0,0,0,0,0,0,-1
http://email.mg.populus-surveys.co.uk/c/eJx9jslqAzEYg59m5ubBG_b44ENCyTnQvICXP41bj228FPL2dSDnghB8SAh5facK1qCFxc4oQxFxdEccdoUM3Q0iXmLCvPKe2IVjBzaP5GAruYw4Gmqj_sKzbS4f60MrvN8dlwqwkUpwLxkjlmLJhRSSUrdG_ei9tIWdFnqZes9sOcWQAD1y61vLcfSQU5v56fM6faQ2bHM1WJj0BQlqcJtpZWEXOEyIC_so0Ec0h2k_8JxHbQ-pQ03QX9cWKlwMkPosnm-TSs3f4F54xURgxteq_11Yuz7fpr3rf4PKZVY,100,0,0,0,0,0,0,0,1,-1
http://usid-9452.mixh.jp/amazon.co.jp.access,100,0,0,0,0,0,0,0,1,-1
http://noreply2redirect2.site44.com/redirect.html,100,0,0,0,0,0,0,0,1,-1
http://www.mtaguchi-kaikei.com/,0,0,0,0,0,0,0,0,0,-1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/4a48dae8675698c,100,0,0,0,0,0,0,0,1,-1
http://winli-sica.blogspot.com/,0,0,0,0,0,0,0,0,1,-1
http://sodeco.home.pl/pub/cache/css/css/y/,0,0,0,0,0,0,0,0,0,-1
http://skilful-courage-283714.nw.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,33.33333333,0,0,0,0,0,0,0,0,-1
http://fndsdaytings.com/r/928d9c3e-9867-42da-a4fb-741038267b8c/5eeb9ef53da77465841/,0,0,0,0,0,0,0,0,0,-1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b6e09c01b3658c1/?cmd=_update&dispatch=b6e09c01b3658c15f&locale=_US,100,0,0,0,0,0,0,0,0,-1
http://mainepta.org/cgi/mail-box/index.php?login=abuse@philips.com,100,0,0,0,0,0,0,0,0,-1
http://www.evoxhosting.com/updatepaypal/updatepaypal/paypalupdater/source/index.php,87.5,0,0,0,0,0,0,0,2,-1
http://hajizadehmelk.ir/libraries/cms/help/wp-loader.php?token581201&amp;dis_bg=581201,0,0,0,0,0,0,0,0,0,-1
https://liuyunhuan.qiein.com/plugins,0,0,0,0,0,0,0,0,0,-1
http://www.limbonganmaju.com/management/administrative/pvalidate.html,0,0,0,0,0,0,0,0,0,-1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c63dee079a10dd3?cmd=_update&dispatch=c63dee079a10dd3a4&locale=_DE,100,0,0,0,0,0,0,0,1,-1
http://ge-ge.snprobbx.pbz.r.de.a2ip.ru/Messanger-2064751200477341/community,100,0,0,0,0,0,0,0,0,-1
http://www.hogsandheifers.com/wp-content/gallery/allan/dynamic/Arch/Arch/Archive/,11.18421053,0,0,0,0,0,0,0,2,-1
http://satkom.id/img/clpds/index.php,100,0,0,0,0,0,0,0,0,-1
https://appleid.apple.com-me.co/id?auth=356172097272816,87.5,0,0,0,0,0,0,0,3,-1
http://www.uaeonlineshopping.com/wp-content/themes/twentyfourteen/institute/course/course/mycours.htm,80,0,0,0,0,0,0,0,0,-1
http://albel.intnet.mu/File/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,0,0,0,0,0,0,0,0,0,-1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/fbbd3319efcdf04?cmd=_update&dispatch=fbbd3319efcdf0412&locale=_,100,0,0,0,0,0,0,0,1,-1
http://support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru/login?cmd=_signin&dispatch=690af3de30d0870e50709e5d0&locale=en_US,83.33333333,0,0,0,0,0,0,0,0,-1
http://www.shokitini.com/fileupload/update.html,100,0,0,0,0,0,0,0,0,-1
http://cupkaju.wz.sk/5404F71C9393DB6077004355BF900625/,0,0,0,0,0,0,0,0,0,-1
https://r.smore.com/c?u=https://yanamholidays.com/b00-b26n5-82m-c04b-o84v-13h-e66-t38e-c90?m5=eric.stockland@iextrading.com,0,0,0,0,0,0,0,0,2,-1
