url,links_in_tags,submit_email,sfh,iframe,popup_window,onmouseover,right_clic,abnormal_subdomain,redirection,status
http://www.thefreedictionary.com/active+transport,61.53846154,0,0,0,0,0,0,0,1,1
https://helpathome.jobs.net/,66.66666667,0,0,0,0,0,0,0,0,1
https://www.scubaearth.com/Default.aspx,100,0,0,0,0,0,0,0,0,1
http://www.yourdictionary.com/legislative-session,100,0,0,0,0,0,0,0,1,1
https://www.helloprint.nl/,73.58490566,0,0,0,0,0,0,0,1,1
https://www.portablefreeware.com/?id=1300,94.44444444,0,0,0,0,0,0,0,0,1
http://www.weightgaintruth.com/,40,0,0,0,0,0,0,0,0,1
http://www.landscape-design-advisor.com/planning/virtual-design/virtual-sample-plans,42.85714286,0,0,0,0,0,0,0,0,1
https://www.1and1.com/whois-domain-lookup,45,0,0,0,0,0,0,0,1,1
https://www.boilersupplies.com/,69.23076923,0,0,0,0,0,0,0,0,1
http://bibliateologiaefilosofia.blogspot.com/,0,0,0,0,0,0,0,0,0,1
https://www.microsoft.com/en-gb/store/p/itv-hub/9wzdncrfhzh7,31.81818182,0,0,0,0,0,0,0,1,1
https://solitariospider.es,100,0,0,0,0,0,0,0,0,1
http://www.encyclo.co.uk/meaning-of-LATENCY,94.73684211,0,0,0,0,0,0,0,0,1
http://assembly.ca.gov/committees,100,0,0,0,0,0,0,0,1,1
https://www.hyperride.co.nz/,80,0,0,0,0,0,0,0,0,1
https://tools.ietf.org/html/1459,66.66666667,0,0,0,0,0,0,0,1,1
https://www.iptvultra.com/,27.27272727,0,0,0,0,0,0,0,0,1
https://www.edrawsoft.com/Local-Area-Network.php,0,0,0,0,0,0,0,0,1,1
https://www.groove.pl/,70,0,0,0,0,0,0,0,0,1
http://www.sysprobs.com/best-free-music-downloads-for-android-cell-smart-phones,92.30769231,0,0,0,0,0,0,0,1,1
https://www.slanguide.com/what-does-sms-mean/,82.60869565,0,0,0,0,0,0,0,1,1
https://www.youtube.com/watch?v=HlsHu9aD9_s,65.2173913,0,0,0,0,0,0,0,0,1
http://jmockit.github.io,100,0,0,0,0,0,0,0,0,1
https://www.all-about-psychology.com/,88.46153846,0,0,0,0,0,0,0,0,1
http://www.topgaysongs.com/facebook_icon,100,0,0,0,0,0,0,0,1,1
http://www.zamzar.com/convert/mp3-to-wav,100,0,0,0,0,0,0,0,1,1
http://www.audioenglish.org/dictionary/german_luftwaffe.htm,20,0,0,0,0,0,0,0,1,1
https://www.downloadsarab.com/,90.90909091,0,0,0,0,0,0,0,0,1
https://www.nuix.com/,90.90909091,0,0,0,0,0,0,0,0,1
http://www.homeandlearn.org/open_a_text_file_in_vba.html,100,0,0,0,0,0,0,0,0,1
http://www.incom.ru/,84.21052632,0,0,0,0,0,0,0,0,1
https://www.facebook.com/TheGraphicsFairy/,22.22222222,0,0,0,0,0,0,0,0,1
https://www.families.com/,50,0,0,0,0,0,0,0,0,1
http://iflix.top,66.66666667,0,0,0,0,0,0,0,0,1
http://intersong-lyrics.blogspot.com,17.64705882,0,0,0,0,0,0,0,1,1
https://www.sejapremium.com.br/,0,0,0,0,0,0,0,0,0,1
http://www.google.co.in/patents/US4394828,62.5,0,0,0,0,0,0,0,2,1
https://www.youtube.com/user/VoltaireMusicPage,56,0,0,0,0,0,0,0,0,1
https://livrodosmediuns.wordpress.com/,71.42857143,0,0,0,0,0,0,0,0,1
https://www.npmjs.com/node-red,0,0,0,0,0,0,0,0,1,1
https://peuveredta.files.wordpress.com/2015/10/u-verse-residential-gateway-user-guide.pdf,0,0,0,0,0,0,0,0,0,1
http://piripiriormskirk.co.uk,60,0,0,0,0,0,0,0,2,1
http://resources.infosecinstitute.com/session-hijacking-cheat-sheet/,18.18181818,0,0,0,0,0,0,0,1,1
http://www.contextures.com/excelhyperlinkfunction.html,83.33333333,0,0,0,0,0,0,0,1,1
http://www.mutuo.it,0,0,0,0,0,0,0,0,1,1
http://www.Cisco.com/c/en/us/support/docs/security/asa-5500-x-series-next-generation-firewalls/118050-config-bgp-00.html,100,0,0,0,0,0,0,0,1,1
http://www.gaudi.ch/GaudiLabs/?page_id=19,50,0,0,0,0,0,0,0,0,1
https://www.ovcmt.com/,83.33333333,0,0,0,0,0,0,0,0,1
https://www.vitalitymedical.com/,20,0,0,0,0,0,0,0,0,1
http://moriwajin.blogspot.com/,0,0,0,0,0,0,0,0,0,1
http://smallbusiness.chron.com/usb-printer-port-adapter-50688.html,90,0,0,0,0,0,0,0,1,1
https://moviestarplanet.dk/,79.31034483,0,0,0,0,0,0,0,0,1
https://en.wikipedia.org/wiki/LATAM_Chile,100,0,0,0,0,0,0,0,0,1
http://www.ranker.com/list/full-cast-of-dynasty-cast-list-for-the-show-dynasty/reference,92.45283019,0,0,0,0,0,0,0,1,1
http://www.encyclopedia.com/earth-and-environment/atmosphere-and-weather/atmospheric-and-space-sciences-atmosphere/ionosphere,100,0,0,0,0,0,0,0,1,1
https://twitter.com/pathtrain,50,0,0,0,0,0,0,0,0,1
http://www.lastingredient.com/,61.53846154,0,0,0,0,0,0,0,1,1
https://en.wikipedia.org/wiki/List_of_Microsoft_software,100,0,0,0,0,0,0,0,0,1
http://www.ijcte.org/papers/503-G1326.pdf,0,0,0,0,0,0,0,0,0,1
https://www.computerhope.com/asoftwar.htm,0,0,0,0,0,0,0,0,0,1
https://ru.wikipedia.org/wiki/IRC,100,0,0,0,0,0,0,0,0,1
http://www.pcworld.com/article/141803/article.html,83.01886792,0,0,0,0,0,0,0,1,1
http://armorgames.com/category/adventure,75,0,0,0,0,0,0,0,2,1
https://www.lotstosave.com/,85.71428571,0,0,0,0,0,0,0,0,1
https://www.britannica.com/place/India,68.42105263,0,0,0,0,0,0,0,0,1
http://www.my-car.info/,25,0,0,0,0,0,0,0,0,1
http://www.math.com/students/calculators/source/basic.htm,40,0,0,0,0,0,0,0,0,1
http://install.spotpos.com/ThinClient/HP%20Thin%20Client%20Install.pdf,0,0,0,0,0,0,0,0,0,1
https://en.wikipedia.org/wiki/File_Transfer_Protocol,100,0,0,0,0,0,0,0,0,1
http://www.dosbox.com/wiki/Software,100,0,0,0,0,0,0,0,0,1
http://www.binbert.com/blog/2010/05/differences-between-cat5-cat5e-cat6-and-cat6e-cables/,66.66666667,0,0,0,0,0,0,0,0,1
http://www.imdb.com/Title?0096641,0,0,0,0,0,0,0,0,2,1
https://twitter.com/optionsxpress,50,0,0,0,0,0,0,0,0,1
https://knowingalmightygod.wordpress.com/,63.46153846,0,0,0,0,0,0,0,0,1
https://www.calciodonne.it/,90.27777778,0,0,0,0,0,0,0,0,1
http://www.diystompboxes.com/smfforum/index.php?topic=38449.0,0,0,0,0,0,0,0,0,1,1
http://richmondelt.es,61.53846154,0,0,0,0,0,0,0,1,1
https://www.haciserif.com.tr/,20,0,0,0,0,0,0,0,0,1
http://vasir.net/blog/gamedesgin/dijkstras_algorithm_shortest_path/,80,0,0,0,0,0,0,0,0,1
https://en.wikipedia.org/wiki/Category:Multimedia_software,100,0,0,0,0,0,0,0,0,1
http://www.smartinsights.com/social-media-marketing/,75,0,0,0,0,0,0,0,1,1
http://www.yourdictionary.com/communications-protocol,100,0,0,0,0,0,0,0,1,1
http://www.scrubtheweb.com/tools/index.html,100,0,0,0,0,0,0,0,2,1
https://www.tipsfromatypicalmomblog.com/,73.52941176,0,0,0,0,0,0,0,0,1
http://www.empire.co.at/,60,0,0,0,0,0,0,0,1,1
https://store.pariyatti.org/Noble-Eightfold-Path-The--PDF-eBook_p_4795.html,75,0,0,0,0,0,0,0,0,1
https://www.easydriver.ch/shop/,98.27586207,0,0,0,0,0,0,0,0,1
https://www.lithan.com/international/,33.33333333,0,0,0,0,0,0,0,0,1
https://wikispaces.psu.edu/x/Ijh-B,100,0,0,0,0,0,0,0,2,1
http://www.slideserve.com/tieve/multiprotocol-label-switching,92.85714286,0,0,0,0,0,0,0,1,1
https://www.merriam-webster.com/dictionary/DNA,31.25,0,0,0,0,0,0,0,0,1
https://www.aydinlik.com.tr/,52.38095238,0,0,0,0,0,0,0,0,1
http://www.livescience.com/28028-mice.html,75,0,0,0,0,0,0,0,1,1
http://www.armsbearingcitizen.com/best-fingerprint-biometric-gun-safes/,75,0,0,0,0,0,0,0,1,1
http://dealnews.com/c167/Electronics/Cameras/,50,0,0,0,1,0,0,0,1,1
http://www.naturesbasket.co.in/,52.94117647,0,0,0,0,0,0,0,1,1
http://gadgets.ndtv.com/nokia-3310-2017-4026,40,0,0,0,0,0,0,0,1,1
https://www.bonnaudio.de/,23.07692308,0,0,0,0,0,0,0,1,1
https://www.drugs.com/answers/does-buspar-cause-weight-gain-lowering-metabolism-422110.html,100,0,0,0,0,0,0,0,0,1
https://www.quora.com/Why-is-the-longest-path-problem-NP-complete-given-that-the-shortest-path-problem-is-not-NP-complete,0,0,0,0,0,0,0,0,0,1
https://www.uratex.com.ph/,100,0,0,0,0,0,0,0,0,1
http://www.iptvlinksfree.com/,100,0,0,0,0,0,0,0,1,1
https://file.al/?op=login,14.28571429,0,0,0,0,0,0,0,0,1
http://www.newworldencyclopedia.org/entry/India,100,0,0,0,0,0,0,0,1,1
https://for-sale.yakaz.com/hydrostatic-automatic-transmission,60,0,0,0,0,0,0,0,2,1
https://www.ghacks.net/2008/12/29/abiword-a-lean-word-processing-machine/,0,0,0,0,0,0,0,0,0,1
https://www.vergleichhandys.de/,5.263157895,0,0,0,0,0,0,0,0,1
https://www.arteterapiagestalt.es/,0,0,0,0,0,0,0,0,0,1
https://www.walmart.com/c/kp/digital-cameras,77.77777778,0,0,0,0,0,0,0,0,1
https://en.wikipedia.org/wiki/Shielded_cable,100,0,0,0,0,0,0,0,0,1
https://www.ablebits.com/office-addins-blog/2014/05/15/excel-insert-hyperlink/,4.761904762,0,0,0,0,0,0,0,0,1
http://www.cnc-club.ru/forum/index.php,94.73684211,0,0,0,0,0,0,0,0,1
http://www.electricaltechnology.org/2015/02/why-power-transmission-cables-lines-are-loose-on-electric-poles-transmission-towers.html,83.33333333,0,0,0,0,0,0,0,1,1
https://serverfault.com/questions/385893/how-to-redirect-domain-a-to-domain-b-using-a-records-and-cname-records-only,20,0,0,0,0,0,0,0,0,1
https://crmsuqnm.files.wordpress.com/2015/04/ricoh-image-scanner-is200e-drivers.pdf,0,0,0,0,0,0,0,0,0,1
http://searchnetworking.techtarget.com/definition/client-server,50,0,0,0,0,0,0,0,1,1
http://forums.androidcentral.com/chromebooks/699557-file-manager-chromebook.html,25,0,0,0,0,0,0,0,1,1
https://www.look.com.ua/,46.66666667,0,0,0,0,0,0,0,0,1
http://www.marketingteacher.com/segmentation/,57.14285714,0,0,0,0,0,0,0,0,1
https://wordpress.org/plugins/free-cdn/,35.29411765,0,0,0,0,0,0,0,0,1
http://www.tech-faq.com/forward-error-correction-fec.html,81.81818182,0,0,0,0,0,0,0,1,1
https://www.prepressure.com/library/paper-size/tabloid-or-ledger,33.33333333,0,0,0,0,0,0,0,0,1
https://www.vvskupp.no/,100,0,0,0,0,0,0,0,0,1
http://www.webopedia.com/DidYouKnow/Computer_Science/Memory_card_types.asp,30.95238095,0,0,0,0,0,0,0,1,1
http://www.iplocationfinder.com/mp3clan.com,100,0,0,0,0,0,0,0,0,1
http://www.bedbugs.org/insecticide/,64.28571429,0,0,0,0,0,0,0,1,1
http://www.bargainballoons.com/10browse.asp?Category=Jumbo%20Number%20Balloon,81.48148148,0,0,0,0,0,0,0,1,1
http://www.a-trac.com/documents/HP/Enterprise/datasheet/HP_DATASHEET_6610FlexibleThinClient_QuickSpecs.pdf,0,0,0,0,0,0,0,0,0,1
http://elm-hashtoom.blog.ir,100,0,0,0,0,0,0,0,0,1
https://www.vg.hu/,50,0,0,0,1,0,0,0,0,1
https://herpesinfo2014.wordpress.com/2014/01/09/herpes-incubation-period/,30,0,0,0,0,0,0,0,0,1
https://freedownloadthetheoryofeverything.wordpress.com/,64,0,0,0,0,0,0,0,0,1
http://photos.state.gov/libraries/laos/19452/pdfs/uspacom.pdf,0,0,0,0,0,0,0,0,1,1
https://login.microsoftonline.com/decee90c-ce03-461e-8c21-dd538e181c75/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=2D0F4501B1048C0D215F8577C49CDDC551606C441E8A9E43-6B40905875BFB3D9F105CDE349ADA7D5CF1BA0C03331FEDAB1DBDF6092110381&redirect_uri=https:%2F%2Fpayoneerinc-my.sharepoint.com%2F_forms%2Fdefault.aspx&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=b265829e-30e9-6000-20ce-778c9a9d05d9,33.33333333,0,0,0,0,0,0,0,0,1
https://seo-michael.co.uk/how-to-install-trakt-context-menu-kodi/,54.54545455,0,0,0,0,0,0,0,0,1
http://www.hotnewhiphop.com/kendrick-lamar-dna-prod-by-mike-will-made-it-new-song.1973694.html,77.55102041,0,0,0,0,0,0,0,1,1
https://www.paktive.com/,100,0,0,0,0,0,0,0,0,1
http://www.powershow.com/view1/1aa74e-ZDc1Z/Passive_Optical_Network_powerpoint_ppt_presentation,62.5,0,0,0,0,0,0,0,1,1
http://www.freewebarcade.com/game/traffic-collision-2/,25,0,0,0,0,0,0,0,0,1
https://take5mg.com/wp-content/uploads/2017/03/T5MG-CPG-Pets-Case-Study.pdf,100,0,0,0,0,0,0,0,1,1
https://www.cloudflare.com/dns/dnssec/how-dnssec-works/,88.88888889,0,0,0,0,0,0,0,0,1
https://www.quackit.com/javascript/tutorial/javascript_switch_statement.cfm,100,0,0,0,0,0,0,0,0,1
https://hartmaddox.tumblr.com/#_=_,100,0,0,0,0,0,0,0,0,1
https://www.facebook.com/WWTuner,12.5,0,0,0,0,0,0,0,0,1
https://www.garrettsbridges.com/popsicle-bridges/100-stick-popsicle-bridge-21-howe-truss/,80,0,0,0,0,0,0,0,1,1
https://cathaskueche.wordpress.com/,64,0,0,0,0,0,0,0,0,1
https://www.rustberg.no/,66.66666667,0,0,0,0,0,0,0,0,1
https://www.codeproject.com/articles/19919/WebControls/,45.45454545,0,0,0,0,0,0,0,1,1
http://cafca.com.mx,100,0,0,0,0,0,1,0,0,1
http://www.tech-faq.com/transactional-database.html,81.81818182,0,0,0,0,0,0,0,1,1
https://www.ecomparemo.com/insurance/charter-ping-an-insurance,78.57142857,0,0,0,0,0,0,0,0,1
http://www.trainingcesarsway.com/courses/search-and-rescue,11.53846154,0,0,0,0,0,0,0,2,1
https://www.advancefamilyplanning.org/,81.81818182,0,0,0,0,0,0,0,0,1
https://www.facebook.com/imdbpro/,28.57142857,0,0,0,0,0,0,0,0,1
http://creative-punch.net/2014/10/intro-html5-speech-synthesis-api/,87.5,0,0,0,0,0,0,0,0,1
https://groups.google.com/d/forum/node-red,66.66666667,0,0,0,0,0,0,0,1,1
https://www.harptabs.com/song.php?ID=14188,40,0,0,0,1,0,0,0,0,1
https://en.wikipedia.org/wiki/Portal_(video_game),100,0,0,0,0,0,0,0,0,1
http://www.jewishvirtuallibrary.org/jsource/History/partition.html,44.44444444,0,0,0,0,0,0,0,2,1
http://shell.cas.usf.edu/mccook/uwy/hyperlinks.html,100,0,0,0,0,0,0,0,0,1
https://lotto-sport.com.ua/,75.75757576,0,0,0,0,0,0,0,0,1
http://www.rcjournal.com/cpgs/srtcpg.html,100,0,0,0,0,0,0,0,0,1
http://www.effective-business-letters.com/,66.66666667,0,0,0,0,0,0,0,0,1
http://www.globalsecurity.org/military/facility/pacom.htm,63.63636364,0,0,0,0,0,0,0,1,1
http://www.qyer.com/,94.11764706,0,0,0,0,0,0,0,1,1
https://www.ericsingleton.com/,0,0,0,0,0,0,0,0,0,1
https://www.phoenix.org.uk/,71.42857143,0,0,0,0,0,0,0,0,1
https://www.kirith.com/random-wizard/articles/b1-quasqueton-iowa-greyhawk.html,0,0,0,0,0,0,0,0,0,1
http://www.delmar.edu/WorkArea/DownloadAsset.aspx?id=11567,82.35294118,0,0,0,0,0,0,0,1,1
http://www.viktoriastar.ru/,53.84615385,0,0,0,0,0,0,0,0,1
http://stardewvalleywiki.com/Fiber,75,0,0,0,0,0,0,0,1,1
http://www.a10.com/multiplayer-games,96.2962963,0,0,0,0,0,0,0,0,1
http://bectechnologies.net/wordpress/wp-content/uploads/2015/08/BEC_8920NE_QSG_v1.0_2014_0711.pdf,38.88888889,0,0,0,0,0,0,0,2,1
https://www.seatmaestro.com/airlines-seating-maps/latam-airlines/check-in/,83.33333333,0,0,0,0,0,0,0,0,1
http://www.dummies.com/computers/pcs/chromebook-find-files-with-the-files-app/,60,0,0,0,0,0,0,0,1,1
http://www.santagatesinelmondo.it/,0,0,0,0,0,0,0,0,0,1
http://www.dd-wrt.com/wiki/index.php/WOL,92.30769231,0,0,0,0,0,0,0,2,1
http://www.bustybeauties.com/,65,0,0,0,0,0,0,0,1,1
http://www.ciscopress.com/articles/article.asp?p=31276,94.44444444,0,0,0,0,0,0,0,1,1
https://en.wiktionary.org/wiki/insectarium,100,0,0,0,0,0,0,0,0,1
http://www.piano-play-it.com/free-online-piano-lessons.html,50,0,0,0,0,0,0,0,0,1
https://simple.wikipedia.org/wiki/Space-time,100,0,0,0,0,0,0,0,0,1
http://slism.com/girlstalk/passive-aggressive-behavior.html,100,0,0,0,0,0,0,0,1,1
https://en.wikipedia.org/wiki/The_Bodyguard_(musical),100,0,0,0,0,0,0,0,0,1
http://www.interticket.com,90,0,0,0,0,0,0,0,1,1
https://www.voyaretirementplans.com/,0,0,0,0,0,0,0,0,0,1
http://www.iris1914.it/,0,0,0,0,0,0,0,0,0,1
http://www.corporateoffice.com/Gateway-Us-Retail-Inc.html,77.77777778,0,0,0,0,0,0,0,0,1
https://twitter.com/cbsthismorning,50,0,0,0,0,0,0,0,0,1
https://www.harborfreight.com/power-tools/routers.html,92.85714286,0,0,0,0,0,0,0,0,1
https://www.qimacros.com/free-excel-tips/text-mining-in-excel/,57.14285714,0,0,0,0,0,0,0,0,1
http://www.thefreedictionary.com/session+beer,61.53846154,0,0,0,0,0,0,0,1,1
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fscatparadise.tumblr.com%2F,0,0,0,0,0,0,0,0,0,1
http://kfknowledgebank.kaplan.co.uk/KFKB/Wiki%20Pages/Governance%20and%20transaction%20cost%20theory.aspx,77.77777778,0,0,0,0,0,0,0,3,1
http://wiki.openstreetmap.org/wiki/Databases_and_data_access_APIs,100,0,0,0,0,0,0,0,1,1
https://desktop.bg/,100,0,0,0,0,0,0,0,0,1
http://realizables.es,87.5,0,0,0,0,0,0,0,0,1
https://www.walmart.com/cp/ipods-mp3-players/96469,45,0,0,0,0,0,0,0,1,1
http://www.pestworld.org/pest-guide/rodents/house-mice/,100,0,0,0,0,0,0,0,1,1
http://www.answers.com/Q/Digital_media_salary,89.28571429,0,0,0,0,0,0,0,1,1
http://taste-s.blogspot.com/,18.18181818,0,0,0,0,0,0,0,0,1
http://cdn.ttgtmedia.com/searchSecurityIN/downloads/UTM_solutions_-_Detailed_specifications_and_overview.pdf,0,0,0,0,0,0,0,0,0,1
https://www.djshop.de/de/home/1,100,0,0,0,0,0,0,0,0,1
https://www.metajob.at/,80,0,0,0,0,0,0,0,0,1
http://www.220.ro/,0,0,0,0,0,0,0,0,0,1
https://en.wikipedia.org/wiki/Mimosa_pudica,100,0,0,0,0,0,0,0,0,1
https://www.smallbusinesscomputing.com/,85.71428571,0,0,0,0,0,0,0,0,1
https://www.uu-lian.com/,2.631578947,0,0,0,0,0,0,0,0,1
http://everything.explained.today/UN_Security_Council_Resolution_678/,57.14285714,0,0,0,0,0,0,0,1,1
http://www.foodnetwork.com/recipes/korean-pork-chops-with-gochujang-marinade,36.66666667,0,0,0,0,0,0,0,3,1
http://www.dictionary.com/browse/tabloid,90.47619048,0,0,0,0,0,0,0,1,1
https://www.sibt.nsw.edu.au/,75,0,0,0,0,0,0,0,0,1
http://www.businesstimes.com.sg/transport,89.18918919,0,0,0,0,0,0,0,1,1
https://aws.amazon.com/ec2/Elastic-GPUs/,58.06451613,0,0,0,0,0,0,0,2,1
https://www.oshwa.org/,88.88888889,0,0,0,0,0,0,0,0,1
http://en.academic.ru/dic.nsf/enwiki/14901,86.66666667,0,0,0,0,0,0,0,2,1
https://www.quackit.com/sql_server/sql_server_2014/tutorial/sql_server_management_studio.cfm,100,0,0,0,0,0,0,0,0,1
http://tutorial.math.lamar.edu/classes/CalcI/Functions.aspx,84.61538462,0,0,0,0,0,0,0,1,1
https://www.wrestlingattitude.com/,25,0,0,0,0,0,0,0,0,1
https://play.google.com/store/apps/details?id=com.foxsports.videogo&hl=en,66.66666667,0,0,0,0,0,0,0,0,1
http://www.codylodgingcompany.com/,30,0,0,0,0,0,0,0,1,1
http://www.instructables.com/id/Popsicle-Stick-Bridge/,100,0,0,0,0,0,0,0,1,1
https://www.facebook.com/SaversBank,13.33333333,0,0,0,0,0,0,0,0,1
https://www.quora.com/Is-CNN-biased-against-Trump,0,0,0,0,0,0,0,0,0,1
http://computer.howstuffworks.com/nat.htm,90.90909091,0,0,0,0,0,0,0,1,1
http://community.linksys.com/t5/Wireless-Routers/bd-p/Wireless_Routers,100,0,0,0,0,0,0,0,1,1
http://www.dictionary.com/browse/dna,90.47619048,0,0,0,0,0,0,0,1,1
http://www.imdb.com/Title?0097081,0,0,0,0,0,0,0,0,2,1
http://www.investopedia.com/terms/s/standard-error.asp,100,0,0,0,0,0,0,0,1,1
https://www.voog.com/,80,0,0,0,0,0,0,0,0,1
http://www.devcurry.com/2010/06/free-open-source-uml-tools.html,0,0,0,0,0,0,0,0,1,1
http://www.itrelease.com/2012/12/examples-and-types-of-networks/,62.5,0,0,0,1,0,0,0,1,1
http://thetrumpetstone.blogspot.ru/2011/01/lds-temple-baptismal-font-styles.html,0,0,0,0,0,0,0,0,1,1
http://www.clipartpanda.com/categories/computer-mouse-clipart-black-and-white,100,0,0,0,0,0,0,0,0,1
https://www.sheridanmentoring.com/,99.04761905,0,0,0,0,0,0,0,0,1
https://gaming.stackexchange.com/questions/321/which-is-better-for-a-gaming-pc-graphics-card-more-ram-or-faster-gpu,20,0,0,0,0,0,0,0,0,1
http://www.math.tamu.edu/~shatalov/141LN_2_7.pdf,0,0,0,0,0,0,0,0,1,1
